,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz
8008,8298.192466454086,3706.957602048443,2367.5567388476848,0.0,0.0,0.0,0.0,0.0,0.0
8009,7495.813288083014,3232.1831642697102,2153.4528491696005,0.0,0.0,0.0,0.0,0.0,0.0
8010,7911.4963427363655,3531.6912711184677,2195.9873021243366,0.0,0.0,0.0,0.0,0.0,0.0
8011,8043.807029786637,3686.7982889343566,1952.9617185052423,0.0,0.0,0.0,0.0,0.0,0.0
8012,7624.225332552348,3169.341051857913,1726.4385194269155,0.0,0.0,0.0,0.0,0.0,0.0
8013,7447.9657540958215,3334.0382352721986,2516.9912953108155,0.0,0.0,0.0,0.0,0.0,0.0
8014,7609.26337208173,3613.387029006872,2144.930727923112,0.0,0.0,0.0,0.0,0.0,0.0
8015,7863.648808749174,3633.546342120956,2559.5257482655516,0.0,0.0,0.0,0.0,0.0,0.0
8016,7657.110906068924,3511.5319580043843,1781.3922817818964,0.0,0.0,0.0,0.0,0.0,0.0
8017,7561.415838094542,3715.2421000093627,2508.469174064328,0.0,0.0,0.0,0.0,0.0,0.0
8018,8831.091559644607,3682.827843224448,2657.624302390916,0.0,0.0,0.0,0.0,0.0,0.0
8019,8659.467698494358,3915.3177158753733,2367.0442934827333,0.0,0.0,0.0,0.0,0.0,0.0
8020,9027.728288794637,4000.581771688045,2351.0630750655555,0.0,0.0,0.0,0.0,0.0,0.0
8021,9143.734183124048,4056.952079351117,2728.960502865557,0.0,0.0,0.0,0.0,0.0,0.0
8022,8888.432243484343,3968.570811886406,2609.557431736873,0.0,0.0,0.0,0.0,0.0,0.0
8023,9399.036122763762,4145.333346815832,2848.363573994244,0.0,0.0,0.0,0.0,0.0,0.0
8024,8880.415027867612,3649.7568055731153,4133.137845696058,0.0,0.0,0.0,0.0,0.0,0.0
8025,9685.04642313807,4431.474774857995,3171.984732209788,0.0,0.0,0.0,0.0,0.0,0.0
8026,9657.873195694283,4296.16119422278,2960.30085627739,0.0,0.0,0.0,0.0,0.0,0.0
8027,9426.209350207539,4280.646927451042,3060.047449926639,0.0,0.0,0.0,0.0,0.0,0.0
8028,9453.382577651331,4415.960508086261,3271.7313258590375,0.0,0.0,0.0,0.0,0.0,0.0
8029,9916.710268624813,4446.989041629729,3072.238138560538,0.0,0.0,0.0,0.0,0.0,0.0
8030,9944.451252501705,5298.532653981105,803.5155608489672,0.0,0.0,0.0,0.0,0.0,0.0
8031,10042.286456274034,5394.88887585553,1049.8372975059153,0.0,0.0,0.0,0.0,0.0,0.0
8032,9745.309818385203,5135.896331239881,919.3722062518713,0.0,0.0,0.0,0.0,0.0,0.0
8033,9308.396953607167,4751.794153643903,1110.7259203221743,0.0,0.0,0.0,0.0,0.0,0.0
8034,9523.379814482028,4961.662638605593,1143.1709259802915,0.0,0.0,0.0,0.0,0.0,0.0
8035,9820.356452370852,5220.655183221243,1273.6360172343361,0.0,0.0,0.0,0.0,0.0,0.0
8036,8633.999738752149,3424.5641720122157,4224.56445917242,0.0,0.0,0.0,0.0,0.0,0.0
8037,8535.776813062277,3433.4200715620473,4442.4966442056075,0.0,0.0,0.0,0.0,0.0,0.0
8038,8782.19210217774,3658.612705122949,4351.070030729245,0.0,0.0,0.0,0.0,0.0,0.0
8039,8683.96917648788,3667.468604672787,4569.002215762441,0.0,0.0,0.0,0.0,0.0,0.0
8040,8674.497217214757,3738.54921393663,3448.531215402123,0.0,0.0,0.0,0.0,0.0,0.0
8041,8865.972768757647,3977.3851451135756,3297.9073563780153,0.0,0.0,0.0,0.0,0.0,0.0
8042,9050.872360948171,4081.2119676299485,3481.513028852829,0.0,0.0,0.0,0.0,0.0,0.0
8043,9344.577265395017,4300.499649116292,3468.4250135933407,0.0,0.0,0.0,0.0,0.0,0.0
