,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-2.3758588410928297e-13,1.3596837463589899e-13,2499.999999999999,0.059,0.059,0.059,-1.629479915399283e-18,1.9554527178982589e-19,-5.400628693776531e-36,0.0,0.0,0.0,-1.3809151825417653e-17,1.6571633202527619e-18,0.0,3.61805250434487e-16,2.4193343452510326e-16
1,721.6878364870319,-1.6103011300587316e-13,2083.3333333333326,0.059,0.059,0.059,-1.7718596882701926e-18,8.379431623908331e-19,-2.5107429697118218e-18,0.0,0.0,0.0,-1.501576007008638e-17,7.101213240600282e-18,-2.1277482794167983e-17,1.4857500786512355e-07,9.934711966164347e-08
2,721.6878364870319,-1.4592166978049605e-13,2916.666666666666,0.059,0.059,0.059,-3.9065798464623475e-18,1.3009519600727686e-18,-8.614021539721978e-35,0.0,0.0,0.0,-3.310660886832498e-17,1.1025016610786176e-17,0.0,1.3909006568706646e-11,9.300545285799408e-12
3,3.613327412509677e-15,721.687836487032,2083.3333333333326,0.059,0.059,0.059,-3.6618953818856405e-18,-6.682101035266483e-19,-7.767934585332307e-19,0.0,0.0,0.0,-3.103301171089526e-17,-5.662797487513969e-18,-6.582995411298566e-18,5.1845096764431255e-12,4.596227667622214e-12
4,3.184847836619469e-14,721.6878364870321,2916.666666666667,0.059,0.059,0.059,6.250146773363122e-19,-2.3242572655376587e-18,1.8795008310278817e-18,0.0,0.0,0.0,5.296734553697561e-18,-1.9697095470658126e-17,1.5927973144304082e-17,1.4698375684847673e-13,9.944997833091167e-14
5,-5.153537466053744e-14,-9.738389379113728e-14,3333.333333333333,0.059,0.059,0.059,-1.9990640427365325e-18,-4.1503049831914896e-18,-1.9848261762893492e-18,0.0,0.0,0.0,-1.6941220701157057e-17,-3.517207612874144e-17,-1.6820560816011435e-17,4.331558030934358e-15,3.676370638901289e-15
6,4.689440503542074e-14,-1.0617410540389398e-13,1666.6666666666672,0.059,0.059,0.059,-3.1100484891471165e-18,4.354172856829277e-19,-2.2952014770961486e-35,0.0,0.0,0.0,-2.6356343128365395e-17,3.6899769973129465e-18,0.0,8.106230736967797e-13,1.0759570451876202e-12
7,619.3980213838391,-1.3820619987800798e-13,1427.1711568555568,0.059,0.059,0.059,-1.5268675739820716e-18,-2.350365097307388e-18,3.2668319029619123e-18,0.0,0.0,0.0,-1.2939555711712471e-17,-1.9918348282266004e-17,2.7685016126795868e-17,2.5627522308052833e-08,1.7133477798325186e-08
8,619.3980213838389,2.242035196202085e-13,3572.8288431444435,0.059,0.059,0.059,-4.17341214886923e-18,-8.359302393931472e-20,-5.658340734504301e-35,0.0,0.0,0.0,-3.536789956668839e-17,-7.084154571128366e-19,-5.296307347064899e-34,0.0002549212129494727,0.00017128826099033797
9,-2.5748592874151756e-14,619.3980213838393,1427.1711568555565,0.059,0.059,0.059,-9.173994691558592e-19,1.5859071708743817e-18,1.7937624338526124e-18,0.0,0.0,0.0,-7.774571772507281e-18,1.3439891278596455e-17,1.5201376558072988e-17,1.357808704485594e-15,1.367001753959128e-15
