ID,Pixels,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD],Sph_[RAD],Azi_[DEG],Ele_[DEG],Sph_[DEG],PC1_ROT,PC2_ROT,PC3_ROT
1119,54580,19,"[1617.582172957127, 2230.1857823378527, 152.79428362037376]",0.0951563052703976,0.0219728142676352,0.0679443908922521,5.452054686052264,1.2589495215603377,3.892926839713155,[-0.99696839 -0.01892222  0.07547164],[0.07545805 0.00143218 0.99714795],[-1.89763396e-02  9.99819935e-01 -3.50789489e-09]
1129,65529,23,"[1619.151734346625, 2112.127516061591, 194.18642127912833]",0.0171559542191923,-0.0271130964624782,0.0090486124540798,0.9829637702793832,-1.5534659968310862,0.5184473040682889,[-0.16190039 -0.00415342  0.98679836],[-0.9864738  -0.02530719 -0.16195366],[-2.56457593e-02  9.99671095e-01  4.71712165e-09]
1148,18851,6,"[1634.7409156012943, 2205.457429314095, 174.2512864039043]",0.0089089662715609,0.1274043629879917,-0.029368509501053,0.5104461671848384,7.29973229076468,-1.6826916450002043,[-0.97911546 -0.00677963  0.20319191],[0.20318703 0.00140691 0.97913893],[-6.92407607e-03  9.99976031e-01  4.84799555e-09]
1156,24418,8,"[1653.159431566877, 2282.395609796052, 132.31501351462038]",0.099749191343553,0.0836920404533054,0.0631108373980032,5.715207673828473,4.795200696812554,3.6159846244419858,[-0.8456953  -0.00961628  0.53357941],[0.53354492 0.00606687 0.84574997],[-1.13701272e-02  9.99935358e-01 -1.20648249e-10]
1200,57090,20,"[1730.413049570853, 2387.317691364512, 188.76558066211246]",-0.1332755444274149,-0.1395537699924846,-0.0635677316665201,-7.636126207999169,-7.995842035708801,-3.642162737711722,[-0.8246879  -0.03358998  0.56458976],[0.56412202 0.02297699 0.82537168],[-4.06967935e-02  9.99171540e-01  3.50118670e-09]
1229,52734,19,"[1781.4018090795312, 2062.283308681306, 156.63998558804568]",0.0662018239071766,0.0269866848990127,0.0406204727662256,3.793085105949501,1.5462231477628663,2.3273816513308248,[-0.99770283 -0.01809179  0.06528215],[0.06527142 0.00118359 0.99786685],[-1.81304590e-02  9.99835632e-01 -4.92112753e-09]
1241,20361,7,"[1762.4918717155347, 1945.3213005255145, 183.8627768773636]",0.0182148452966379,0.0073151802561381,0.001555153592358,1.043633759981077,0.4191289550541484,0.0891037373367211,[-0.64923233 -0.01328038  0.76047421],[0.76031516 0.01555263 0.64936814],[-2.04512225e-02  9.99790852e-01  4.28139687e-10]
1266,19173,6,"[1804.3017263860638, 2033.4677410942472, 178.59182183278568]",0.0380583089491035,-0.027971115464886,0.0272526899446919,2.1805804781886025,-1.602626864411075,1.561464114209464,[-0.99741063 -0.02600857  0.0670492 ],[0.06702642 0.00174779 0.99774967],[-2.60672360e-02  9.99660191e-01 -4.09357989e-09]
1268,23438,8,"[1812.7710982165713, 2109.3651335438176, 135.89666353784452]",0.1288351629836177,0.1952250683875647,0.081405161824982,7.381711091841396,11.185572473760327,4.6641722031509545,[-0.90738748 -0.00233729  0.4202886 ],[0.42028719 0.0010826  0.90739049],[-2.57583640e-03  9.99996679e-01  4.07076854e-09]
1315,126383,46,"[1939.3896172744753, 2318.880988740574, 179.28945348662398]",-0.0712059393629958,-0.1628569929597106,-0.0108948500910452,-4.079799801764111,-9.331018360783183,-0.6242289286446194,[-0.99857818 -0.04855836  0.02199351],[0.02196756 0.00106823 0.99975811],[-4.85700956e-02  9.98819775e-01  3.31650776e-10]
1332,21380,7,"[1904.6263330215154, 2416.6421421889618, 145.68030869971938]",-0.0897900926759107,-0.1747277114486223,-0.0175599122965061,-5.144593352418212,-10.011160429985733,-1.0061088632096755,[-0.60085053 -0.03016586  0.79879201],[0.7977872  0.04005312 0.60160729],[-5.01421181e-02  9.98742091e-01  2.15301518e-09]
1339,142307,51,"[2039.2928176407345, 2037.5076630102524, 172.9067719788907]",-0.0970174143643634,0.098807941760889,-0.1238888583587056,-5.558688382349899,5.661278045273377,-7.098308712647885,[-0.92087171 -0.00800522  0.38978353],[0.38976879 0.00338829 0.92090651],[-8.69276049e-03  9.99962211e-01  3.86794510e-09]
1344,41198,15,"[1938.4355065779891, 1802.4393174425943, 182.15517743579787]",-0.0177218890036434,-0.0481340703957963,-0.0143757003212887,-1.0153894449080667,-2.757879084464726,-0.8236669559547067,[-0.99904847 -0.02845612 -0.03305145],[-3.30380578e-02 -9.41034473e-04  9.99453647e-01],[-2.84716818e-02  9.99594599e-01  4.85828279e-10]
1358,107832,39,"[1990.7852956450774, 1986.3787743897915, 108.30740411009718]",0.1089138297664984,0.1172549385458904,0.0680085820220703,6.2403027762266845,6.718213105745356,3.896604720533915,[0.52336312 0.00422186 0.8520993 ],[-0.85207158 -0.00687349  0.52338015],[-8.06653672e-03  9.99967467e-01 -6.67308723e-10]
