,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz,eps_xx,eps_yy,eps_zz,eps_xy,eps_xz,eps_yz,Azimuth,Elevation
0,-2.3758588410928297e-13,1.3596837463589899e-13,2499.999999999999,0.055438911787122416,0.05744615995512592,0.05681482985456139,-0.006594128784338943,-0.0029124355221523466,0.00034641688103295373,-0.0025200483084290015,0.0,0.0,-0.0588267413288403,-0.025982066274697065,1.1292448627712734e-34,0.019910795745672314,0.048887405042316125
1,721.6878364870319,-1.6103011300587316e-13,2083.3333333333326,0.03801093221723726,0.04630278133480188,0.05347587527974931,-0.012827161886989668,-0.004844961620837809,-0.0012429698212627774,-0.06428526573715576,-0.032795717450664785,0.08210002731199617,-0.14774809147652634,-0.03443762893161121,-0.004701688013084043,0.019708174831191326,0.03238947233917717
2,721.6878364870319,-1.4592166978049605e-13,2916.666666666666,0.10991905389169732,0.11860143732151107,0.11136182612397605,-0.0299903520077462,-0.010180864411813803,0.002777750504969496,0.03905917387938396,0.0,0.0,-0.1361110700589439,-0.04620580474877646,0.0,0.0004953230856032209,0.0006837989929482924
3,3.613327412509677e-15,721.687836487032,2083.3333333333326,0.44489348328856365,0.5449316546334447,0.6473940834414362,0.044035237215538314,-0.04235545446207294,-0.03535564649152425,-0.050591450052875575,0.04738348375470247,0.13654011567466096,0.04536722061051756,-0.05579913884516132,-0.03507420815793315,0.00026952904443940595,0.0004599183268452559
4,3.184847836619469e-14,721.6878364870321,2916.666666666667,0.6306652871423195,1.0452820078997491,1.0047533599975647,-0.08722077535625565,-0.019343969233265153,-0.07441541921845746,-0.09594279460246208,0.13527965776068784,0.12360472827473712,-0.07672606107179045,-0.010586794851854923,-0.04840392309447236,0.05164223858300022,0.15113866229078082
5,-5.153537466053744e-14,-9.738389379113728e-14,3333.333333333333,0.014898597463761007,0.023355550760604298,0.021021367062725754,-0.002843273907340161,-0.0006161039994315044,-0.0006505132097592247,-0.12056620788441741,0.04491481750467685,0.010253423216187052,-0.09267287393567618,-0.0037030228859279805,-0.012683659859824564,0.013207348538466581,0.03210771054523755
6,4.689440503542074e-14,-1.0617410540389398e-13,1666.6666666666672,0.09400346360904756,0.10164866830961018,0.09580637248286235,-0.024512104165184713,-0.007186599158286572,0.0018739593244561522,0.029854205346134588,0.0,0.0,-0.12951805805227748,-0.03797284642350061,0.0,0.004690529100434166,0.0113435573144
7,619.3980213838391,-1.3820619987800798e-13,1427.1711568555568,0.0223307224501683,0.03020853883802907,0.02505318351553546,-0.0025991756828575617,-0.0025415842223475127,-0.0015470329014663357,-0.07644221042167387,0.05759134944643374,-0.030460669207421687,-0.05958267175282608,-0.04525106320806762,-0.028551747154770664,0.007020028298928918,0.001522113854301586
8,619.3980213838389,2.242035196202085e-13,3572.8288431444435,0.09926289625726661,0.10118171860125333,0.09784548285571473,-0.019371298329037712,-0.006639486143775995,0.001295705361137733,0.031241614826826303,0.0,0.0,-0.0985037363160485,-0.03376202158841343,2.949029909160546e-17,0.051437956576103935,0.012323605100095957
9,-2.5748592874151756e-14,619.3980213838393,1427.1711568555565,0.05900217203984994,0.06232100974014281,0.06758317867211479,-0.014719057406062223,-0.008588562816528261,-0.0008759706286730001,-0.02101969342443366,-0.019285612828777665,0.04420085925713124,-0.1205229906093778,-0.060981572880206524,-0.003942141642013758,0.004188842281232133,0.010874155245949198
10,3.179244999255015e-14,619.3980213838394,3572.828843144443,0.28023958200158794,0.44118946867445386,0.39466470076952004,0.0032202316074886285,-0.007899444976136689,0.01892498578735633,-0.09283038000053145,0.13656246610849154,0.06660458664371205,-0.021721129363926815,-0.019036339705698707,0.02285267340007602,0.0002579316492412858,0.0006809970079807673
11,-2.0391119135712948e-13,1.1669663525188953e-13,4166.666666666665,0.2893319866966163,0.4387512528933283,0.46230345098334374,0.013820081524813652,-0.015220030291965808,-0.013360792120783303,-0.10914731766312358,0.09616164213804168,0.12718904662131258,7.288244696078152e-05,-0.020292136565939548,-0.019503721348171573,0.006627796055214534,0.015027650210841324
12,619.3980213838387,-1.356822597946794e-13,4406.1621764777765,0.07614356144708796,0.09576135991057044,0.08466870881430055,-0.00494185488401168,-0.0031722619728073173,0.0028516983002449285,-0.04230764917694746,0.0633298744234474,0.0011989206904232663,-0.03883232703284589,-0.01988253261966849,0.013568339818769419,-0.0005119895377289014,0.020621147222950123
13,-7.748379809223832e-14,619.3980213838393,4406.162176477776,0.10020144339540683,0.14271345592717244,0.13069005641428427,-0.01704498172081395,-0.004423710547881916,0.004942822201289918,-0.06841929690408333,0.07502890629266123,0.038116055285222106,-0.08733439511287316,-0.023289286569618713,0.01451469811455155,-0.003588074328554273,0.004158055922043909
14,-2.0078641040429184e-13,-9.055040829139856e-14,4999.999999999999,0.03846453037590091,0.041048775824834745,0.03824059676210592,-0.0061760289557082765,-0.00451857580251651,0.0005936073727299717,0.0007709569141505224,0.001809811213331236,-0.02695864577139595,-0.07931658347729693,-0.05544421692874281,-0.0015971170730614969,8.931037487134612e-07,3.477351952037486e-07
15,3.1792449992550165e-14,-5.194301332204158e-15,833.3333333333334,0.05571972708909361,0.058600070859092496,0.057914653474602285,-0.00792093847626156,-0.004954795327640268,0.0007043578819033521,-0.0016330428735022995,0.0,0.0,-0.06998520392638206,-0.04377793899770958,0.0,0.0035353697981175174,0.0008224298563111311
16,619.3980213838388,-1.2418246019259623e-13,593.8378235222231,0.10127713691639662,0.10323165362227266,0.09986100403474059,-0.01993370087467283,-0.007482158163742143,0.0014726631031853406,0.03244989851447111,0.0,0.0,-0.09938242695473513,-0.03730341103476016,0.0,5.603591191073465e-05,1.2226292195414045e-05
17,3.914625000027809e-15,619.3980213838393,593.8378235222232,0.07786963219211154,0.09799839870827137,0.09258636845839585,-0.007232055527937196,-0.004553464322931614,0.0005731701789822985,-0.04789162559342408,0.049081914059365905,0.02374097804089559,-0.050196902492548476,-0.02860039453896512,-0.0011019856387690886,7.402615790208516e-05,0.00022319266884837484
18,-2.278137774888215e-13,-4.45512098830658e-14,-4.285741981128646e-14,0.3094067572162757,0.611529125387755,0.5883317244782661,-0.0775542508840025,-0.02550727618328314,0.05779661284704715,-0.12356687897493268,0.14983515248580181,0.10217919451439172,-0.12614658970303225,-0.07951997979334764,0.031493102104030335,5.661900455859232e-05,0.00025887098109723017
