ID,Pixels,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD],Sph_[RAD],Azi_[DEG],Ele_[DEG],Sph_[DEG],PC1_ROT,PC2_ROT,PC3_ROT
320,231404,84,"[477.02212580594977, 2594.140956941107, 51.09332163661821]",-0.3366977105875661,0.1101396373074834,-0.3401662728672652,-19.291357788384783,6.310536374820428,-19.490091767989824,[-0.4973845  -0.00219706  0.86752743],[-0.86751896 -0.00383202 -0.49738936],[-4.41717519e-03  9.99990241e-01 -3.69593759e-09]
365,18669,6,"[442.5787669398468, 2390.6830039102256, 50.54962772510579]",-0.3102667792280733,0.0368333968656421,-0.2807199849076811,-17.776976972885876,2.1103981855316913,-16.084070360186292,[-2.49319498e-02 -2.35055468e-04  9.99689122e-01],[-0.9996447  -0.00942454 -0.02493306],[-9.42747517e-03  9.99955557e-01 -4.13908876e-10]
392,3272,1,"[460.0366748166259, 2388.7802567237163, 70.56662591687042]",-0.0387160642796846,-0.1545976624450052,0.0104025571364658,-2.218267082583139,-8.857793580686948,0.5960226200631951,[-0.968522   -0.04479917 -0.24486357],[-0.24460205 -0.01131412  0.96955754],[-4.62057965e-02  9.98931942e-01  4.68863228e-10]
400,85167,31,"[589.5715241819014, 2375.0751817018327, 14.871851773574273]",-0.070189857436798,0.024166842909015,-0.0800201809099988,-4.021582595753458,1.3846581028422218,-4.584818642016252,[-0.9235635  -0.01471678  0.38316301],[0.38311438 0.00610484 0.92368074],[-1.59327578e-02  9.99873067e-01  3.92405968e-09]
412,7045,2,"[492.26160397444994, 2455.754009936125, 96.13356990773599]",0.0390278418644967,0.1112804716175462,0.0014057991951742,2.236130622339644,6.375901365910744,0.0805463607263732,[ 0.21755992 -0.27651752  0.93605862],[-0.97577079 -0.03880537  0.21532652],[0.02321745 0.96022508 0.27826021]
444,227734,82,"[608.5848050796104, 2236.065651154417, 90.98734488482177]",0.0432411293822161,0.1794111933829028,-0.002305360295269,2.4775342149801105,10.279504178245777,-0.1320874151759454,[2.62011033e-02 7.87921342e-05 9.99656689e-01],[-0.99965217 -0.00300594  0.02620122],[-3.00697102e-03  9.99995482e-01 -1.67922424e-09]
466,98380,35,"[662.5842346005286, 2412.756413905265, 52.93070746086603]",-0.1537229597932392,0.0330616236016859,-0.1544446339760584,-8.807676810411849,1.8942914962267177,-8.849025695270946,[-0.8264712  -0.01108264  0.56286991],[0.56281931 0.00754718 0.8265455 ],[-1.34083949e-02  9.99910102e-01 -5.06648733e-09]
470,7473,2,"[601.0321156162183, 2410.8279138230964, 3.904723671885454]",-0.0973089799886861,0.1668694418644088,-0.1379257964933619,-5.575393862074705,9.560914748534277,-7.902566025049925,[-0.93051872 -0.00309555  0.36623125],[0.36622922 0.00121833 0.93052387],[-3.32667197e-03  9.99994463e-01 -5.34836475e-09]
502,4655,1,"[668.5991407089151, 2099.3744360902256, 1.9535982814178303]",-0.0193900163336837,-0.3219964504035499,0.103706832331465,-1.1109661006098008,-18.44903762631694,5.941963799263817,[-0.8182468  -0.07392194  0.57009449],[0.56778217 0.0512945  0.82157914],[-8.99754375e-02  9.95943988e-01 -3.36148774e-09]
524,37951,13,"[701.9179204764038, 2629.3702932729047, 14.194434929250876]",-0.0354211565302913,-0.0900933305953319,-0.0130398662598656,-2.02948277465795,-5.161967605389371,-0.7471293021053427,[0.08756081 0.00295946 0.99615478],[-0.99558628 -0.03364968  0.08761082],[-3.37795810e-02  9.99429307e-01  4.35837908e-09]
529,225812,82,"[756.5495279258853, 2085.036007829522, 93.98101075230723]",0.0884747672529586,0.2239437924945284,0.0395637158911207,5.069230756996788,12.83103415808996,2.266833942415886,[6.02947081e-03 6.62439410e-06 9.99981821e-01],[-0.99998122 -0.00109844  0.00602947],[-1.09845459e-03  9.99999395e-01 -6.05005844e-10]
548,135918,49,"[776.3724598655072, 2222.55343663091, 26.271229712032255]",-0.0242637104561058,0.0416867137911829,-0.0441621316035668,-1.3902082044623114,2.388472762004586,-2.5303037551856917,[-0.94313676 -0.01367354 -0.3321236 ],[-0.3320887  -0.0048146   0.94323587],[-1.44964068e-02  9.99894919e-01  3.74116798e-09]
551,49146,17,"[725.3044805274081, 2572.1657713750865, 58.5781955805152]",-0.0168821704131838,0.2306098940739607,-0.0655206047803672,-0.9672771136960564,13.212973644396923,-3.754054125059731,[6.26842143e-02 5.28069523e-05 9.98033406e-01],[-9.98033058e-01 -8.40723477e-04  6.26842430e-02],[-8.42373971e-04  9.99999644e-01 -3.27565730e-10]
604,221178,80,"[882.5786741900189, 1912.5811608749514, 95.73990631979673]",0.0575011731419197,0.2730152740671321,0.0072332602171817,3.294574538083012,15.642622946654146,0.4144352825643977,[ 0.01199457 -0.02725552  0.99955653],[-9.99928040e-01 -1.01004067e-04  1.19962748e-02],[2.26009093e-04 9.99628494e-01 2.72547666e-02]
610,5506,2,"[798.7317471848892, 2320.3505266981474, 3.0915365056302218]",-0.1062791540324754,-0.4031748557818732,0.1149739594934808,-6.089346976281632,-23.100217642096975,6.587522632884543,[-0.60354304 -0.06359407  0.79479028],[-0.79041464 -0.08328435 -0.60688418],[-1.04787824e-01  9.94494598e-01 -3.50219495e-10]
635,4767,1,"[823.0866372980911, 2207.061883784351, 67.02978812670443]",-0.0427568581777251,-0.0579184217558688,-0.0304271990734619,-2.449787518823072,-3.318481122669972,-1.7433500893137364,[-0.98827542 -0.02776365 -0.15013618],[-0.15007696 -0.00421612  0.98866533],[-2.80819514e-02  9.99605624e-01  3.89778663e-11]
644,35021,12,"[856.7725650324091, 2315.8711630164757, 54.258644813112134]",-0.0511029751577964,-0.012374906796328,-0.0524735684241395,-2.9279847971036332,-0.7090299312973549,-3.0065140066941325,[0.74277818 0.01561644 0.66935544],[-0.66920756 -0.01406967  0.74294232],[-2.10197242e-02  9.99779058e-01 -2.15279832e-09]
645,29563,10,"[863.8917904136928, 2454.3354192740926, 9.52498055001184]",-0.0047160953832912,-0.071915083382771,0.0048698334271698,-0.2702123612437219,-4.1204307611641795,0.2790209023085666,[0.18860453 0.00592239 0.98203527],[-0.98155146 -0.03082181  0.18869749],[-3.13856526e-02  9.99507355e-01  1.65576256e-09]
648,41356,15,"[861.4332382241996, 2264.0028774542993, 89.53885772318407]",-0.0278167385702094,-0.0147506864531805,-0.0320555669988908,-1.59378171989178,-0.8451520786880451,-1.836648698935292,[0.61127133 0.01332943 0.79130885],[-0.79112078 -0.01725125  0.61141665],[-2.18009112e-02  9.99762328e-01 -3.28301019e-09]
659,269918,98,"[973.1996865714773, 2109.209634037004, 35.29824613401107]",-0.108434063384311,0.0873775208696793,-0.1317761191241244,-6.2128141873750735,5.006363170148898,-7.550215466425502,[0.4199753  0.00372457 0.90752789],[-0.90749221 -0.00804814  0.41999181],[-8.86820783e-03  9.99960679e-01 -2.01511332e-09]
662,48808,17,"[891.1467382396329, 2415.48938698574, 65.9461973446976]",0.099161146353317,0.263566827804742,0.049010805343262,5.681515177724137,15.101266852863036,2.808112296706142,[ 0.14025491 -0.04014405  0.98930128],[-0.99011528 -0.00513928  0.14016176],[5.42367181e-04 9.99180680e-01 4.04680453e-02]
670,9552,3,"[904.5843802345058, 2887.763609715243, 4.234087102177554]",0.0860814669921126,-0.1261186813684861,0.0941939752812057,4.932104752942749,-7.226068160169465,5.396917239172694,[-0.85326012 -0.03745283  0.52013889],[0.51963854 0.02280891 0.85408169],[-4.38515787e-02  9.99038059e-01  4.64733636e-09]
730,230717,84,"[1045.5533359050264, 1775.2928782881193, 99.11047300372317]",-0.0372147595284633,0.2386240459062994,-0.0861914001301756,-2.1322486565752143,13.672150720766968,-4.9384034577824,[-0.22183253 -0.08381989  0.97147545],[-0.975083    0.02097416 -0.22084663],[0.00186455 0.99626016 0.0863841 ]
739,3863,1,"[962.8097333678488, 2034.6958322547243, 69.50556562257313]",-0.0085722636852376,0.1086803695504286,-0.0434415702272154,-0.4911545300373774,6.226926491161667,-2.489018629440615,[-0.95269962 -0.00744899  0.30382223],[0.30381294 0.00237546 0.95272874],[-7.81858960e-03  9.99969434e-01  1.35325937e-09]
749,52580,19,"[1037.7446557626474, 2253.0371624191707, 75.3036896158235]",0.1308980556449741,0.2325966288034223,0.0814633477436086,7.4999061349256095,13.32680515940714,4.667506010715357,[ 0.38833416 -0.07867308  0.9181542 ],[-0.9215152  -0.03043508  0.38714783],[0.00251402 0.99643578 0.08431743]
