ID,Pixels,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD],Sph_[RAD],Azi_[DEG],Ele_[DEG],Sph_[DEG],PC1_ROT,PC2_ROT,PC3_ROT
1643,90076,32,"[2461.3867844930946, 1468.190672321151, 99.33684888316533]",0.1406693324025578,0.1330881549631243,0.0973048823418463,8.05975905358946,7.625389582570104,5.5751590842048415,[0.57625323 0.00387201 0.81726203],[-0.81724357 -0.00549129  0.57626624],[-6.71913796e-03  9.99977425e-01  2.87871711e-09]
1667,39270,14,"[2472.133995416348, 1647.1634835752484, 19.80445632798574]",0.0237208151083008,0.011459580547123,0.0054993199779498,1.359102592315793,0.6565856003403745,0.3150878249285043,[0.49851124 0.00993432 0.86682631],[-0.86665424 -0.01727066  0.49861022],[-1.99240160e-02  9.99801494e-01 -5.29832801e-09]
1680,53144,19,"[2512.451283305735, 1655.1174732801446, 47.82347960258919]",0.0616896715537507,-0.0792584200635609,0.0601766096769827,3.5345578195781684,-4.5411729605170486,3.447865759897219,[0.84402698 0.02995112 0.53546371],[-0.53512688 -0.0189895   0.84455823],[-3.54636479e-02  9.99370962e-01  2.52288553e-09]
1697,15246,5,"[2514.375901875902, 1746.1054702872884, 5.9054178145087235]",-0.0392870447052038,0.021252545581357,-0.0525557937962325,-2.250981851149959,1.217681165721169,-3.0112251734839575,[-0.28814747 -0.00513284  0.95757229],[-0.9574204  -0.01705476 -0.28819318],[-1.78104219e-02  9.99841381e-01  2.29914788e-09]
1718,61322,22,"[2585.0663383451288, 1827.4243338442973, 28.49107987345488]",0.0295885100786912,-0.0403274436874978,0.0230806252288782,1.6952967495893176,-2.3105923218451174,1.3224224141378895,[-0.60622046 -0.0169777   0.79511541],[0.79480378 0.02225913 0.60645815],[-2.79948469e-02  9.99608071e-01  2.94967495e-09]
1726,15519,5,"[2586.3603324956507, 1875.7863264385592, 4.791739158450931]",0.0835363112983462,-0.0990682158062457,0.083363935694672,4.786278073486272,-5.67619064958911,4.776401678904705,[-0.86177069 -0.03422634  0.50614211],[0.50574339 0.02008626 0.86245009],[-3.96850137e-02  9.99212240e-01 -1.60903535e-09]
1731,22557,8,"[2591.0794431883673, 1750.1896085472358, 56.10981070177772]",0.0691312529959207,-0.0282517454909124,0.0543268206538802,3.9609290291173807,-1.6187057805070353,3.112697537831494,[-0.93859993 -0.02483734 -0.34411229],[-0.34399187 -0.00910275  0.9389285 ],[-2.64528555e-02  9.99650068e-01 -2.66304162e-09]
1768,27178,9,"[2632.6695488998453, 1666.7347854882626, 97.59989697549489]",-0.0770525695151174,-0.1804076242037265,-0.0065315303140145,-4.4147870338546085,-10.33659545885573,-0.3742291207547907,[-0.12607423 -0.00657469  0.99199902],[-0.99065287 -0.05166191 -0.12624556],[-5.20785940e-02  9.98642990e-01 -4.17981309e-09]
1774,126359,46,"[2686.9472772022573, 1836.9664210701255, 85.08238431769799]",-0.0450034950545834,0.0941476115551229,-0.0746936981425732,-2.5785103299654963,5.394260793345644,-4.279633659793603,[-0.53134277 -0.0050808   0.84714169],[-0.84710296 -0.00810015 -0.53136706],[-9.56174559e-03  9.99954281e-01 -3.82796651e-09]
1788,64056,23,"[2671.7726832771327, 1969.9913669289372, 23.205897964281252]",0.0285849896581336,-0.1781036982977789,0.0651120015956079,1.6377992648361612,-10.204590228134071,3.730642887077415,[0.64169548 0.03609332 0.76610977],[-0.76490076 -0.04302322  0.64270975],[-5.61580364e-02  9.98421895e-01 -4.16422023e-09]
1797,95395,34,"[2702.5939619476912, 1544.5525132344462, 26.88867341055611]",0.0063024848326689,-0.0151571722194079,-0.0033726674549229,0.3611057813571534,-0.8684419975250144,-0.1932396108682113,[0.08102738 0.00191424 0.99671004],[-0.99643201 -0.02354031  0.08105   ],[-2.36180160e-02  9.99721058e-01  1.73024851e-09]
1838,74987,27,"[2791.152586448318, 2086.03831330764, 54.69093309506981]",0.0132281111366321,-0.0996092136353933,0.0267132606741983,0.7579149390590345,-5.707187541925013,1.5305570936643562,[0.2020335  0.00778782 0.97934765],[-0.97862086 -0.03772311  0.20218355],[-3.85186172e-02  9.99257884e-01 -1.02056683e-09]
1840,26694,9,"[2761.385704652731, 1974.4914212931744, 74.72952723458455]",0.0585384773983252,-0.0734446360138065,0.0560440263172011,3.354007694046004,-4.2080676714656455,3.2110861748957404,[-0.04299504 -0.0014762   0.9990742 ],[-0.99848585 -0.03428202 -0.04302037],[-3.43137864e-02  9.99411110e-01  1.85451151e-09]
1848,58897,21,"[2777.3236837190348, 1698.8347454029918, 20.733653666570454]",0.0378807508323082,-0.0234335478503013,0.0260075058761805,2.1704071474779596,-1.3426433908401307,1.4901203223668276,[0.37673048 0.00954694 0.92627371],[-0.92597644 -0.0234657   0.37685144],[-2.53334444e-02  9.99679063e-01 -3.44605376e-09]
1857,8303,3,"[2762.738407804408, 1604.3786583162712, 52.57509333975671]",-0.0341569491271842,-0.0816909419862761,-0.0166063335815559,-1.9570490260307167,-4.680546200261677,-0.9514728274095248,[0.64777011 0.02198241 0.76151866],[-0.76108054 -0.02582766  0.64814299],[-3.39159929e-02  9.99424686e-01 -3.07147400e-11]
1882,179350,65,"[2913.778795650962, 1774.0216559799276, 71.27240591023138]",-0.0110511401095712,0.01093075070241,-0.0251133828570444,-0.6331836870861736,0.6262858821577559,-1.438890847004842,[-0.83717495 -0.01639816  0.54668932],[0.54658447 0.01070622 0.83733553],[-1.95837422e-02  9.99808223e-01  2.87527860e-09]
1887,21878,7,"[2843.734664960234, 1610.8297376359812, 83.79563945516044]",-0.1810449009604462,-0.0713641223587405,-0.1308071371550218,-10.37310872739755,-4.088863019811026,-7.4946968891716494,[-0.33278895 -0.00899425  0.94295844],[-0.94261424 -0.02547592 -0.33291047],[-2.70170108e-02  9.99634973e-01 -9.58815435e-10]
1891,29294,10,"[2861.034375640063, 1819.0469038028266, 21.65518536219021]",-0.0228408570144624,-0.1781554987522028,0.0288157971698399,-1.3086847073904837,-10.207558175549426,1.651023561136853,[-0.4899767  -0.02660559  0.87132943],[-0.87004772 -0.04724334 -0.49069851],[-5.42198368e-02  9.98529019e-01 -3.34033196e-09]
