,X,Y,Z,sig_xx,sig_yy,sig_zz,sig_xy,sig_xz,sig_yz
1471,4892.081140605359,1317.9304085731055,4535.100719974622,-5.360097777882641,10.626027733471952,10.128086152955563,0.008270786186107156,-0.008002234521450895,0.05965477757794142
1472,5268.640195271478,1340.5507181290536,3739.8718149926876,-5.39753666778648,10.705046044451066,10.089150017905771,-0.04886193632044232,0.0017980984446195891,0.01849464797270894
1473,5385.814170543484,1443.37940906303,4535.100719974623,-5.329045899360795,10.457832927800604,10.137138670376947,0.0021079867116450372,-0.011926928052881088,0.011543498166420103
1474,5295.976570924271,1996.458771949918,3430.752214216312,-4.952112288930146,10.004024529611936,8.039256395253197,0.10976717256832981,0.0526381537011822,0.19489310322777703
1475,5292.988425108782,1587.1784410048067,3100.422589259755,-5.458365333614864,11.398857565156547,9.982003031994392,0.001386092309062793,-0.14087119745313512,-0.009143950492053382
1476,5499.999999999998,1757.9359719045883,4999.999999999998,-5.587591835542865,11.804805617165883,10.476812850250079,-0.09254061590092665,-0.1335117109197142,-0.19911281093478683
1477,5139.982856163855,2055.86682907822,5000.0,-3.7163750605454506,6.229841372735242,5.6508801674105325,-0.10029427316689728,0.003829006260714898,0.05794097285085506
1478,5019.83667283151,2473.682496510639,5000.0,-4.789848487504248,9.409620590577209,7.681325266273347,0.3921547154259751,0.1294966460662672,0.17738795697934925
1479,6025.165593300662,1258.9401826460858,2866.996344694833,-3.6278200411935906,5.662235254580014,5.630794308512393,0.23542326124754548,-0.03302742772580955,0.26038779144306
1480,5639.755871155716,1596.0715099707738,2544.63464285232,-5.31242947385232,10.827516118689447,9.919989114950177,0.8824570420737379,-0.45889420432229777,0.7614955874209365
1481,6144.58392121258,784.4119200881474,3379.683245295871,-4.8920963730971625,9.40989271045991,8.964838109921375,0.6152857832010672,-0.16003244387093726,0.4556267043424586
1482,6288.113811092257,784.4119200881478,3776.386018521805,-5.4819763990650365,10.912776578226643,10.479343926614893,0.39587552746145765,-0.4244427668447764,0.450090259475988
