ID,Pixels,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD],Sph_[RAD],Azi_[DEG],Ele_[DEG],Sph_[DEG],PC1_ROT,PC2_ROT,PC3_ROT
670,9552,3,"[904.5843802345058, 2887.763609715243, 4.234087102177554]",0.0860814669921126,-0.1261186813684861,0.0941939752812057,4.932104752942749,-7.226068160169465,5.396917239172694,[-0.85326012 -0.03745283  0.52013889],[0.51963854 0.02280891 0.85408169],[-4.38515787e-02  9.99038059e-01  4.64733636e-09]
719,49332,17,"[973.3276169626206, 3009.214444985, 94.20293116030163]",0.0892071936001137,0.2114873301295419,0.0408922962965806,5.111195695492981,12.117331436912687,2.3429559923925183,[1.57805430e-02 2.44319617e-05 9.99875482e-01],[-0.99987428 -0.00154813  0.01578057],[-1.54831923e-03  9.99998799e-01  3.43367023e-09]
742,34292,12,"[1007.1287472296746, 3136.5489618569927, 45.66446984719468]",-0.0413613141370969,-0.0483156769017311,-0.0326176688580698,-2.3698287351704437,-2.7682843707869154,-1.8688547631226984,[-0.5579832  -0.01483582  0.82971962],[-0.8294265  -0.02205303 -0.55818039],[-2.65789079e-02  9.99646718e-01  3.21611146e-09]
743,77150,28,"[1018.0685936487363, 3091.212015554115, 75.10614387556707]",-0.0453693887338264,0.1070623080408524,-0.0778455902081912,-2.599474493536647,6.134218395670382,-4.460223772634286,[-0.20050651 -0.00154911  0.97969115],[-0.97966191 -0.00756887 -0.20051249],[-7.72576894e-03  9.99970162e-01 -1.40095388e-09]
784,6831,2,"[1068.7031181379007, 2755.1501976284585, 2.709852144634753]",0.0237338889197733,-0.0695995965431749,0.0272992221087263,1.3598516665353202,-3.98776313773724,1.5641302108202524,[-0.94047531 -0.0297294   0.33855926],[0.33839024 0.01069687 0.94094507],[-3.15952591e-02  9.99500746e-01  3.68553013e-09]
828,7487,2,"[1120.9687458260985, 2969.7289969280087, 2.5289167891011086]",-0.0434233127844185,-0.1462736703714564,0.0035151796715261,-2.48797255502366,-8.380863966172253,0.2014049594086344,[-0.93073027 -0.04125119  0.36337241],[0.36301603 0.01608935 0.93164398],[-4.42778545e-02  9.99019255e-01  6.78315205e-10]
841,181508,66,"[1165.3123994534676, 2903.8773607774865, 70.1447043656478]",0.043834948075716,0.0093445495001889,0.0242595080339416,2.5115575199136373,0.5354032478119102,1.3899674234085708,[0.39762632 0.00771124 0.91751503],[-0.91734255 -0.0177902   0.39770108],[-1.93895357e-02  9.99812003e-01 -1.17508825e-09]
863,21656,7,"[1179.042898042113, 3071.901274473587, 8.081363132619135]",0.0778390385308491,-0.110368688827733,0.0831401891978603,4.4598483891738425,-6.323660060221787,4.763581948956556,[-0.36620426 -0.01480785  0.93041667],[-0.92965694 -0.03759162 -0.36650352],[-4.04029933e-02  9.99183469e-01 -2.54391405e-09]
897,80803,29,"[1242.9670680544039, 3257.788992982934, 24.677573852455975]",0.0366500211794171,-0.2770208034038191,0.1136077773499596,2.0998915326456853,-15.872122872362144,6.509246162014634,[-0.97842987 -0.07899817 -0.19087766],[-0.19025853 -0.01536142  0.98161383],[-8.04778614e-02  9.96756398e-01 -2.32211764e-09]
910,105912,38,"[1279.7194085656017, 3131.542997960571, 73.24558123725357]",0.0465349501879064,-0.1223304951723766,0.0617713978033004,2.6662562456185555,-7.009021079122675,3.539240388752802,[-0.99183895 -0.04194224 -0.12040072],[-0.12029321 -0.00508688  0.99272538],[-4.22495920e-02  9.99107086e-01 -4.65096787e-09]
935,28010,10,"[1302.78818279186, 2792.75265976437, 13.09221706533381]",0.0292678809584843,0.0558332265512596,0.0014922708743944,1.6769260542124584,3.1990082379849465,0.0855008229930973,[-0.65803631 -0.00879875  0.75293479],[0.75286749 0.01006675 0.65809513],[-1.33700193e-02  9.99910612e-01 -3.27013949e-09]
947,158571,57,"[1332.4794949896261, 2722.8557365470356, 75.81022381141571]",0.0865798608517662,-0.0237769785715409,0.0693206296362883,4.960660617636151,-1.3623205217222925,3.971779511348821,[0.51473523 0.01273566 0.8572546 ],[-0.85699232 -0.02120384  0.51489277],[-2.47345872e-02  9.99694054e-01  3.64293901e-09]
957,35096,12,"[1352.0503191246867, 3458.5121666286755, 24.397281741509005]",0.0474466352648974,-0.2467069662993316,0.1075605469781774,2.71849195277521,-14.135267945427934,6.1627653839681855,[-0.36353982 -0.02638684  0.93120488],[-0.92876159 -0.06741236 -0.36449619],[-7.23926204e-02  9.97376217e-01 -3.16934430e-09]
973,54272,19,"[1374.8556161556603, 3071.592570754717, 10.263561320754716]",-0.0368441930443208,-0.2869716230334218,0.0754934040414022,-2.111016761004848,-16.44226283983431,4.325453432648224,[-0.98723479 -0.07771905  0.13902235],[0.13859355 0.01091063 0.99028924],[-7.84811610e-02  9.96915590e-01  1.83965572e-09]
978,96014,34,"[1397.9119920011665, 3406.6269606515716, 63.42835419834608]",0.0019510423533564,-0.0856227702810952,0.0147023113115236,0.1117864924985951,-4.905823367324931,0.8423803872377604,[-0.5366699  -0.01825654  0.84359476],[-0.84310706 -0.02868097 -0.53698034],[-3.39985099e-02  9.99421884e-01 -3.08443855e-09]
997,193658,70,"[1452.6374433279286, 2968.3380443875285, 71.1543236014004]",-0.0126376236423393,-0.0615439896816534,-0.0049058490126184,-0.7240824977807847,-3.5262108631554305,-0.2810844433514603,[-7.42568632e-03 -2.18552478e-04  9.99972410e-01],[-0.99953958 -0.02941844 -0.00742889],[-2.94192444e-02  9.99567161e-01 -6.13684098e-09]
1050,90030,32,"[1490.4053759857825, 2513.2448850383207, 90.24555148283905]",0.1187024053125376,0.0653902917445373,0.0833789520090765,6.801146842459687,3.74658773809114,4.777262050343921,[0.48837831 0.00621383 0.87260989],[-0.87253927 -0.01110166  0.48841783],[-1.27223656e-02  9.99919069e-01  3.80612021e-09]
1060,4106,1,"[1462.0102289332683, 2643.385533365806, 1.5487092060399414]",-0.0092410162591001,-0.0032447329395164,-0.0193828381977539,-0.5294712300582063,-0.1859095030813691,-1.1105548237162637,[-0.99267242  0.00425821  0.12076146],[ 0.10507007 -0.46316963  0.88001942],[0.05968035 0.88625942 0.45932831]
1063,52969,19,"[1510.5485472634937, 2605.7781155015196, 52.5072778417565]",0.0117970382995169,-0.0444182365099434,0.0100393158086434,0.6759205053165118,-2.5449774854336624,0.5752104250342427,[-0.3355444  -0.00908942  0.94198053],[-0.94163512 -0.02550757 -0.33566749],[-2.70786508e-02  9.99633305e-01  5.08092010e-10]
1070,12289,4,"[1474.9733908373341, 2642.7565302302874, 15.597607616567663]",0.0198364764704157,-0.1756345160795881,0.0604122203193269,1.1365463821653918,-10.063116508182992,3.461365255311911,[-0.92964447 -0.04953486 -0.36511295],[-0.36459574 -0.01942699  0.93096323],[-5.32081845e-02  9.98583444e-01  1.17102832e-10]
1071,127635,46,"[1531.3242840913542, 3248.11688800094, 37.548791475692404]",-0.0120033168713167,-0.1854507129278774,0.0421114362399995,-0.6877393968846235,-10.625543158459593,2.4128075657862453,[0.32396437 0.01758116 0.94590591],[-0.94451608 -0.05125776  0.32444109],[-5.41890617e-02  9.98530692e-01 -6.49540460e-10]
1096,120350,43,"[1556.535006231824, 2796.253469048608, 33.1746821769838]",-0.0254006231836338,-0.1445218947212448,0.0156445471180718,-1.455348505424368,-8.280494614761341,0.896366522259072,[0.63150977 0.02822392 0.77485406],[-0.77408136 -0.03459583  0.63214015],[-4.46481888e-02  9.99002778e-01 -6.84397010e-10]
1133,39135,14,"[1611.7800178868022, 3242.5151910054938, 88.87601890890507]",0.0652670391516272,-0.1336726144974417,0.0799666062058149,3.7395258847033546,-7.658876647182673,4.581749037577858,[-0.98579889 -0.04448437  0.16193113],[0.16176651 0.00729975 0.98680207],[-4.50793206e-02  9.98983410e-01 -8.26897182e-11]
1138,20840,7,"[1597.427783109405, 2681.2447216890596, 91.44649712092131]",-0.04915178233996,0.0546146170893801,-0.0697198312373358,-2.8161896836253675,3.1291870589445434,-3.994652078263698,[-0.89215554 -0.01137325 -0.45158514],[-0.45154846 -0.00575636  0.89222803],[-1.27470138e-02  9.99918756e-01  3.77908376e-09]
1147,79800,29,"[1639.8027192982456, 2818.054649122807, 73.62443609022556]",-0.066259692471847,-0.1209747800882697,-0.023670070617124,-3.796400730471589,-6.931344326581126,-1.356195147137825,[0.39631778 0.01521566 0.91798731],[-0.91731151 -0.03521796  0.39660976],[-3.83643210e-02  9.99263814e-01  1.57899458e-09]
1152,119469,43,"[1681.6845290410065, 3077.0649540885083, 21.373896157162108]",-0.0020416429595435,-0.1572434620474727,0.0375636687659814,-0.1169775248544482,-9.009386731345728,2.152239683318136,[-0.95968459 -0.04636036  0.27722953],[0.27690662 0.01337678 0.96080372],[-4.82516496e-02  9.98835208e-01  3.84444929e-09]
1192,54113,19,"[1711.5099883576959, 2495.588971226877, 42.73085949771774]",-0.0362933899051545,0.0192967429750641,-0.0490713407148775,-2.07945806578806,1.105621930819897,-2.8115807180109584,[-0.38485677 -0.0065678   0.92295294],[-0.92281858 -0.0157484  -0.3849128 ],[-1.70630664e-02  9.99854417e-01  3.61949255e-09]
1211,157636,57,"[1777.8524448729986, 2681.3489241036314, 37.004846608642694]",-0.1066569742328065,-0.1033805346695546,-0.0605194883821059,-6.110994479175389,-5.923268320371367,-3.4675112625856883,[-0.12867926 -0.00431787  0.99167687],[-0.99111904 -0.03325723 -0.12875169],[-3.35363545e-02  9.99437504e-01  1.72935902e-09]
1215,76882,28,"[1730.9196170755183, 3006.2061340755963, 77.87772170338961]",-0.001397720263029,-0.2333836573809239,0.0701817556635,-0.0800834720114807,-13.371898575254168,4.021118398336917,[-0.93841045 -0.06248826 -0.33982501],[-0.33907409 -0.02257877  0.94048868],[-6.64423480e-02  9.97790268e-01 -1.31607516e-09]
1236,72958,26,"[1764.8109597302557, 2501.428410866526, 89.8181419446805]",-0.0409224887154229,0.0268387039155408,-0.0551824308865883,-2.344685890565472,1.537744461961729,-3.161720393073871,[0.73857663 0.01186144 0.67406518],[-0.67397827 -0.010824    0.73867187],[-1.60577889e-02  9.99871067e-01  1.07458791e-10]
1259,31535,11,"[1795.532360868876, 2803.086475344855, 14.373806881243063]",-0.0471732663016206,-0.1401360825841011,-0.001770701239942,-2.702829064929574,-8.029206089565758,-0.101453707827261,[-0.87815686 -0.03768534 -0.47688611],[-0.47644759 -0.02044634  0.87896509],[-4.28746695e-02  9.99080455e-01 -8.69053454e-10]
1280,9468,3,"[1810.3189691592734, 2761.952154626109, 34.944233206590624]",-0.1338580751867182,-0.1605946285406293,-0.0498980970423852,-7.669502761943804,-9.201394427849255,-2.858950366262889,[-0.96587957 -0.04105013  0.25571767],[0.25548704 0.01085826 0.96675151],[-4.24619180e-02  9.99098087e-01 -5.61442333e-09]
1310,81032,29,"[1892.5372322045612, 2965.4062715964064, 14.240546944417021]",0.0249864361164258,-0.1112680210950466,0.0413333784617607,1.4316173345444554,-6.375188003518787,2.3682281388758355,[-0.93041873 -0.03675521  0.36465058],[0.36436638 0.01439391 0.93114443],[-3.94731675e-02  9.99220627e-01  1.72388113e-09]
1336,89552,32,"[1922.4916361443632, 2899.9378126675006, 58.44954886546364]",-0.0542271725822423,-0.1174398928738025,-0.0164288468053698,-3.106988123890019,-6.728810208137396,-0.9413035842146726,[-0.84903003 -0.03243143 -0.52734827],[-0.52696397 -0.02012908  0.84964922],[-3.81703757e-02  9.99271246e-01 -2.37541157e-09]
1351,31455,11,"[1930.2456525194723, 2790.214337943093, 94.16849467493245]",-0.0872423142161449,0.0421752691132518,-0.1002413899583367,-4.998616399539287,2.4164649200177895,-5.743408577137764,[-0.97045925 -0.01319439  0.24090406],[0.2408818  0.00327503 0.97054894],[-1.35947681e-02  9.99907589e-01  4.60161341e-10]
1400,76301,27,"[2041.389418225187, 3040.3622364058137, 88.0826463611224]",0.0233966247447892,-0.0529725057523377,0.02219315559407,1.3405278527277744,-3.03510100984143,1.271574149617372,[-8.82329208e-03 -2.53410304e-04  9.99961037e-01],[-0.99954888 -0.0287075  -0.00882692],[-2.87086193e-02  9.99587827e-01 -3.59801264e-09]
1418,27598,10,"[2043.7273353141532, 2770.8403869845642, 9.304261178346257]",0.0397618004447042,-0.0224205050910585,0.0280491443539293,2.2781833513229657,-1.2846003162692303,1.607097590433355,[-0.32917965 -0.00790643  0.94423421],[-0.94396197 -0.02267263 -0.32927459],[-2.40116609e-02  9.99711678e-01  5.55306758e-09]
1447,40671,14,"[2122.6569299992625, 2863.8510732462933, 14.814314868087827]",0.0829445216185966,0.0035157947382905,0.0605258207049612,4.75237102247722,0.2014402001383501,3.467874077959813,[-0.48902917 -0.01005541  0.87220947],[-0.87202515 -0.01793056 -0.48913253],[-2.05576352e-02  9.99788673e-01 -4.14040300e-09]
