ID,Pixels,ZDiscs,Centroid,Azi_[RAD],Ele_[RAD],Sph_[RAD],Azi_[DEG],Ele_[DEG],Sph_[DEG],PC1_ROT,PC2_ROT,PC3_ROT
365,18669,6,"[442.5787669398468, 2390.6830039102256, 50.54962772510579]",-0.3280584075589201,0.0429379884023662,-0.2982912230504421,-18.79636218690878,2.4601655162372627,-17.09082814658579,[-2.49319498e-02 -2.35055468e-04  9.99689122e-01],[-0.9996447  -0.00942454 -0.02493306],[-9.42747517e-03  9.99955557e-01 -4.13908876e-10]
392,3272,1,"[460.0366748166259, 2388.7802567237163, 70.56662591687042]",-0.0565076926105314,-0.1484930709082811,-0.007168681006295,-3.2376522966060435,-8.508026249981377,-0.4107351663363019,[-0.968522   -0.04479917 -0.24486357],[-0.24460205 -0.01131412  0.96955754],[-4.62057965e-02  9.98931942e-01  4.68863228e-10]
400,85167,31,"[589.5715241819014, 2375.0751817018327, 14.871851773574273]",-0.0879814857676448,0.030271434445739,-0.0975914190527598,-5.040967809776362,1.734425433547793,-5.591576428415749,[-0.9235635  -0.01471678  0.38316301],[0.38311438 0.00610484 0.92368074],[-1.59327578e-02  9.99873067e-01  3.92405968e-09]
412,7045,2,"[492.26160397444994, 2455.754009936125, 96.13356990773599]",0.0212362135336499,0.1173850631542703,-0.0161654389475867,1.21674540831674,6.7256686966163155,-0.9262114256731238,[ 0.21755992 -0.27651752  0.93605862],[-0.97577079 -0.03880537  0.21532652],[0.02321745 0.96022508 0.27826021]
444,227734,82,"[608.5848050796104, 2236.065651154417, 90.98734488482177]",0.0254495010513693,0.1855157849196269,-0.01987659843803,1.4581490009572065,10.629271508951348,-1.1388452015754424,[2.62011033e-02 7.87921342e-05 9.99656689e-01],[-0.99965217 -0.00300594  0.02620122],[-3.00697102e-03  9.99995482e-01 -1.67922424e-09]
466,98380,35,"[662.5842346005286, 2412.756413905265, 52.93070746086603]",-0.171514588124086,0.03916621513841,-0.1720158721188194,-9.827062024434753,2.2440588269322888,-9.855783481670445,[-0.8264712  -0.01108264  0.56286991],[0.56281931 0.00754718 0.8265455 ],[-1.34083949e-02  9.99910102e-01 -5.06648733e-09]
470,7473,2,"[601.0321156162183, 2410.8279138230964, 3.904723671885454]",-0.1151006083195329,0.1729740334011329,-0.1554970346361228,-6.594779076097609,9.910682079239848,-8.909323811449422,[-0.93051872 -0.00309555  0.36623125],[0.36622922 0.00121833 0.93052387],[-3.32667197e-03  9.99994463e-01 -5.34836475e-09]
502,4655,1,"[668.5991407089151, 2099.3744360902256, 1.9535982814178303]",-0.0371816446645305,-0.3158918588668258,0.086135594188704,-2.130351314632705,-18.09927029561137,4.93520601286432,[-0.8182468  -0.07392194  0.57009449],[0.56778217 0.0512945  0.82157914],[-8.99754375e-02  9.95943988e-01 -3.36148774e-09]
524,37951,13,"[701.9179204764038, 2629.3702932729047, 14.194434929250876]",-0.0532127848611381,-0.0839887390586078,-0.0306111044026266,-3.048867988680854,-4.8122002746838,-1.7538870885048397,[0.08756081 0.00295946 0.99615478],[-0.99558628 -0.03364968  0.08761082],[-3.37795810e-02  9.99429307e-01  4.35837908e-09]
529,225812,82,"[756.5495279258853, 2085.036007829522, 93.98101075230723]",0.0706831389221118,0.2300483840312525,0.0219924777483597,4.049845542973884,13.180801488795533,1.260076156016389,[6.02947081e-03 6.62439410e-06 9.99981821e-01],[-0.99998122 -0.00109844  0.00602947],[-1.09845459e-03  9.99999395e-01 -6.05005844e-10]
